"pIC50","SubFPC1","SubFPC2","SubFPC3","SubFPC5","SubFPC9","SubFPC13","SubFPC18","SubFPC49","SubFPC84","SubFPC85","SubFPC88","SubFPC100","SubFPC133","SubFPC135","SubFPC136","SubFPC137","SubFPC171","SubFPC172","SubFPC179","SubFPC180","SubFPC183","SubFPC275","SubFPC279","SubFPC287","SubFPC295","SubFPC302","SubFPC303","SubFPC307"
6.29756946355447,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,1,0,0,0,2,0,2,6,1,0,21
5.60554831917378,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,1,0,0,0,2,0,2,6,1,0,21
7.26520017041115,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,1,0,0,0,0,2,0,2,6,1,0,21
6.73518217699046,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,1,0,0,0,0,2,0,2,6,1,0,21
7.1001794975729,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,2,0,0,0,2,0,2,6,1,0,21
6.78251605578609,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,1,1,0,0,0,2,0,2,6,1,0,21
7.26600071346161,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,1,0,0,0,0,2,0,2,6,1,0,21
5.48017200622428,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,2,0,0,0,2,0,2,6,1,0,21
8.01278077009199,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,1,1,0,0,0,2,0,2,6,1,0,21
7.44369749923271,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,2,0,0,0,0,2,0,2,6,1,0,21
7.58169870868025,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,1,1,0,0,0,2,0,2,6,1,0,21
7.12842706445412,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,2,0,0,0,0,2,0,2,6,1,0,21
5.91364016932525,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,0,0,0,0,2,0,2,6,1,0,21
7.54821356447571,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,0,0,0,0,2,0,2,6,1,0,21
5.5543957967264,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,0,0,0,0,2,0,2,6,1,0,21
7.67366413907125,1,0,0,0,3,0,0,0,1,0,1,0,0,0,0,4,0,0,0,0,0,2,0,2,6,2,0,22
6.58670023591875,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,1,0,0,0,0,3,0,2,8,1,0,20
5.27901425584626,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,1,0,0,0,0,3,0,2,8,1,0,20
6.69680394257951,1,0,0,0,3,0,0,0,1,0,1,0,0,0,0,4,1,0,0,0,0,3,0,2,8,2,0,21
7.92811799269387,1,0,0,0,3,0,0,0,1,0,1,0,0,0,0,4,0,1,0,0,0,2,0,2,6,2,0,22
5.07007043991541,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,0,1,0,0,0,0,2,0,2,10,3,2,11
4.97305837204097,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,0,0,1,0,0,0,2,0,2,10,3,2,11
5.57186520597121,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,0,0,0,0,0,0,2,0,2,10,3,2,11
5.5185573714977,0,0,0,0,3,0,0,0,0,1,2,0,1,2,0,0,0,0,0,0,0,2,0,2,10,4,2,12
5.35556141053216,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,0,0,0,0,0,0,2,0,4,11,4,2,12
5.02456819149074,0,0,0,0,0,0,1,0,0,1,2,0,1,2,0,0,0,0,0,0,0,2,0,2,12,4,2,11
5.75696195131371,3,0,0,0,0,0,0,0,0,1,2,0,1,2,0,0,0,0,0,0,0,2,0,2,10,4,2,12
5.95078197732982,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,0,0,0,0,0,0,2,0,2,10,3,2,15
5.43179827593301,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,0,10,4,0,15
5.67778070526608,0,0,0,0,3,0,1,0,0,0,1,0,0,1,0,2,0,2,0,1,0,3,0,2,7,5,0,17
5.58502665202918,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,5,2,0,17
6.09258863922541,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,5,5,2,0,17
5,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,5,2,0,17
6.96657624451305,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,5,3,0,18
6.48148606012211,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,5,5,2,0,17
5.97881070093006,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,5,9,2,0,17
5.44369749923271,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,5,9,2,0,17
6.040481623027,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,5,5,2,0,17
6.26680273489343,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,5,5,2,0,17
6.9100948885606,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,5,5,2,0,17
5.16749108729376,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,5,9,2,0,18
5.33724216831843,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,1,0,0,0,0,2,0,5,9,2,0,18
5.74472749489669,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,2,0,0,0,0,2,0,5,9,2,0,18
7,2,1,1,1,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,3,2,0,12
5,2,0,2,1,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,3,2,0,13
5.10237290870956,3,1,0,1,0,0,0,2,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,10,4,5,2,19
6.14935376481693,2,2,2,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,3,3,0,11
4.46852108295774,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,2,0,4,6
5.94692155651658,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5,0,0,12,4,0,13
4.38721614328026,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,0,0,10,6,0,23
6.98716277529483,0,0,0,0,3,0,0,0,0,1,1,0,0,2,0,2,3,0,0,1,0,4,0,2,8,3,0,21
8.82390874094432,0,0,0,0,3,0,0,0,1,0,2,1,0,1,0,4,0,4,0,0,1,1,0,4,9,6,0,20
5.15490195998574,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,9,4,0,15
5.13253251214095,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,1,0,0,0,0,1,0,2,5,4,0,22
5.80687540164554,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,1,0,0,0,1,0,2,5,4,0,22
5.70774392864352,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,3,0,0,0,0,0,1,0,2,7,5,0,22
5.12609840213554,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,3,0,0,0,0,1,0,2,5,4,0,22
5.47625353318844,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,3,2,0,0,0,0,1,0,2,7,5,0,22
4.87160073128219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,4,0,21
5.91364016932525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,4,4,0,21
4.81022904365313,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,6,5,0,21
5.19382002601611,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,3,0,2,8,3,0,18
7.25963731050576,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,3,0,2,8,3,0,18
7.46852108295774,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,3,0,2,8,3,0,18
7.82390874094432,0,3,0,0,3,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,3,0,2,8,4,0,19
7.58502665202918,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,3,0,2,8,3,0,18
7.58502665202918,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,3,0,2,8,3,0,18
7.50863830616573,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,0,1,0,3,0,2,8,3,0,18
7.67778070526608,2,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,3,0,2,8,3,0,18
5.26760624017703,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,4,0,2,10,3,0,17
5.11918640771921,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,1,0,2,0,2,6,3,0,19
7.76955107862173,2,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,3,0,2,8,3,0,18
7.63827216398241,2,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,3,0,2,8,3,0,18
7.39794000867204,1,3,0,0,3,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,3,0,2,8,4,0,19
8.04575749056067,0,7,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,1,0,4,0,2,8,3,0,16
5.27572413039921,0,7,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,1,0,4,0,2,8,3,0,16
7.92081875395237,1,7,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,1,0,4,0,2,8,3,0,16
8.15490195998574,1,7,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,1,0,4,0,2,8,3,0,16
7.72124639904717,0,7,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,1,0,4,0,2,8,3,0,16
7.02227639471115,0,7,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,1,0,4,0,2,8,3,0,16
7.95860731484177,1,7,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,1,0,4,0,2,8,3,0,16
8.20065945054642,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,0,4,0,2,11,3,0,21
7.52287874528034,1,7,0,0,0,0,0,0,0,1,2,1,0,0,0,4,0,0,0,1,0,4,0,4,11,6,0,17
5.13667713987954,0,7,0,0,0,0,0,0,1,0,2,1,0,0,0,4,0,0,0,1,0,4,0,4,10,4,0,17
5.65757731917779,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,3,0,2,8,3,0,18
7.49485002168009,0,7,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,1,0,4,0,2,8,3,0,16
7.95860731484177,0,7,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,1,0,4,0,2,8,3,0,16
5.18708664335714,0,7,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,1,0,4,0,2,8,3,0,16
8.63827216398241,0,6,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,2,0,4,0,2,11,3,0,17
7.17392519729917,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,3,2,0,12
6.2518119729938,2,0,1,0,0,0,0,2,0,0,0,0,0,2,0,8,0,0,0,1,0,3,0,8,5,1,0,18
6.37468754903833,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,8,0,0,0,1,0,4,0,8,7,0,0,22
7.72124639904717,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,8,0,0,0,1,0,3,0,8,5,0,0,23
6.63827216398241,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,8,0,0,0,1,0,3,0,8,6,0,0,23
7.67778070526608,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,8,0,0,0,1,0,3,0,8,6,0,0,23
7.60205999132796,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,8,0,0,0,1,0,3,0,8,6,0,0,23
8.50863830616573,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,8,0,0,0,1,0,3,0,8,6,0,0,23
7.69897000433602,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,8,0,0,0,1,0,3,0,8,6,0,0,23
8.34678748622466,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,8,0,1,0,1,0,3,0,8,5,0,0,23
7.2518119729938,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,8,0,1,0,1,0,3,0,8,5,0,0,23
6.25963731050576,0,0,0,0,0,0,0,2,0,1,1,0,0,2,0,10,0,0,0,1,0,3,0,10,8,2,0,24
8.38721614328026,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,8,0,0,0,1,0,3,0,8,7,1,0,23
7,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,8,0,0,0,1,0,3,0,8,7,1,0,23
7.11918640771921,2,0,1,0,0,0,0,2,0,0,0,0,0,2,0,8,0,2,0,1,0,3,0,8,5,1,0,24
8.04575749056067,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,8,0,2,0,1,0,3,0,8,7,1,0,23
8.34678748622466,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,8,0,3,0,1,0,3,0,8,5,0,0,23
8.56863623584101,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,8,0,3,0,1,0,3,0,8,5,0,0,23
8.16115090926274,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,8,0,3,0,1,0,3,0,8,5,0,0,23
8.92081875395237,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,8,0,2,0,1,0,3,0,8,6,1,0,23
8.79588001734407,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,8,0,2,0,1,0,3,0,8,7,2,0,23
8.33724216831843,0,1,0,0,0,0,0,2,0,1,1,0,0,2,0,8,0,2,0,1,0,3,0,8,8,3,0,24
9.30102999566398,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,8,0,2,0,1,0,3,0,8,8,1,0,24
8.92081875395237,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,8,0,3,0,1,0,3,0,8,6,1,0,23
7.0087739243075,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,8,0,4,0,1,0,3,0,8,5,0,0,23
6.81815641205523,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,8,0,4,0,1,0,3,0,8,5,0,0,23
6.2839966563652,2,2,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,3,0,1,0,3,0,2,4,1,0,18
8.29242982390206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,3,0,0,5,0,0,23
9.60380065290426,3,2,0,2,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,4,0,8,12,5,1,17
9.57675412606319,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3,1,2,0,0,0,4,0,11,12,5,0,19
9.57348873863542,2,0,0,1,0,1,1,0,0,0,1,0,0,0,0,3,1,2,0,0,0,4,0,11,14,6,0,19
9.40230481407449,4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,4,0,12,12,5,0,19
9.65364702554936,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,3,1,2,0,0,0,4,0,12,12,5,0,19
6.77989191195995,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,1,0,21
6.79588001734407,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,1,0,22
6.09258863922541,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,2,0,23
7.13076828026902,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,4,0,2,0,0,0,1,0,2,3,2,0,23
6.65169513695184,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,5,0,0,4,0,0,23
5.80687540164554,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,4,0,3,7,1,0,22
7.32790214206428,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,2,0,0,0,1,0,2,4,1,0,22
6.93554201077308,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,0,2,0,0,0,1,0,2,6,2,0,23
5.90308998699194,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,2,0,0,0,1,0,2,8,4,0,24
7.49485002168009,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,2,0,0,0,1,0,2,5,3,0,24
8.85387196432176,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,2,0,0,0,1,0,2,4,2,0,23
9.92081875395237,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,2,0,0,0,1,0,2,5,3,0,23
8.3767507096021,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,2,0,0,0,1,0,2,5,4,0,23
8.11350927482752,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,2,0,0,0,1,0,2,5,2,0,23
7.14266750356873,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,7,0,15
8,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,1,0,0,2,0,2,6,1,0,21
8,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,1,0,0,2,0,2,7,1,0,21
9,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,1,0,0,2,0,2,6,1,0,21
9,1,2,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,1,0,0,3,0,2,9,3,0,22
9,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,4,1,0,0,2,0,2,6,1,0,21
9,1,2,0,0,2,0,0,0,1,0,1,0,0,1,0,2,0,4,1,0,0,3,0,2,9,3,0,23
8,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,4,1,0,0,4,0,2,11,3,0,22
9,3,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,1,1,0,3,0,2,9,1,0,20
5.4089353929735,0,0,0,0,0,0,2,0,1,0,2,1,0,0,0,3,0,0,0,0,0,1,0,2,11,7,0,24
5.22914798835786,1,0,0,0,0,0,2,0,1,0,2,1,0,0,0,3,0,0,0,0,0,1,0,2,11,7,0,24
5.72124639904717,1,0,0,0,0,0,2,0,1,0,2,1,0,0,0,3,0,0,0,0,0,1,0,2,11,7,0,24
5.42021640338319,1,0,0,0,0,0,2,0,1,0,2,1,0,0,0,3,0,0,0,0,0,1,0,2,11,7,0,24
6.30102999566398,0,0,0,0,0,0,2,0,1,0,2,1,0,0,0,3,0,1,0,0,0,1,0,2,11,7,0,24
5.67778070526608,0,0,0,0,0,0,2,0,1,0,2,1,0,0,0,3,0,1,0,0,0,1,0,2,11,7,0,24
5.79588001734407,0,0,0,0,0,0,2,0,1,0,2,1,0,0,0,3,0,1,0,0,0,1,0,2,11,7,0,24
5.88605664769316,0,0,0,0,0,0,2,0,1,0,2,1,0,0,0,3,1,0,0,0,0,1,0,2,11,7,0,24
6.30102999566398,0,0,0,0,0,0,2,0,1,0,2,1,0,0,0,3,1,0,0,0,0,1,0,2,11,7,0,24
6.30102999566398,0,0,0,0,0,0,2,0,1,0,2,1,0,0,0,3,1,0,0,0,0,1,0,2,11,7,0,24
6.52287874528034,0,0,0,0,3,0,2,0,1,0,2,1,0,0,0,3,0,0,0,0,0,1,0,2,11,8,0,25
6.30102999566398,0,0,0,0,3,0,2,0,1,0,2,1,0,0,0,3,0,0,0,0,0,1,0,2,11,8,0,25
5.61978875828839,0,0,0,0,3,0,2,0,1,0,2,1,0,0,0,3,0,0,0,0,0,1,0,2,11,8,0,25
5.43179827593301,0,0,0,0,0,0,2,0,1,0,2,1,0,0,0,3,0,0,0,0,0,1,0,2,11,8,0,24
6.15490195998574,0,0,0,0,0,0,2,0,1,0,2,1,0,0,0,3,0,0,0,0,0,2,0,2,13,8,0,23
6,0,0,0,0,0,0,2,0,1,0,2,1,0,0,0,3,0,0,0,0,0,2,0,2,13,8,0,22
5.50863830616573,0,0,0,0,0,0,2,0,1,0,2,1,0,0,0,3,0,0,0,0,1,2,0,2,13,8,0,22
5.56863623584101,1,4,0,0,0,0,2,0,1,0,2,1,0,0,0,3,0,0,0,0,0,1,0,2,11,11,0,18
5.76955107862173,0,5,0,0,0,0,2,0,1,0,2,1,0,0,0,3,0,0,0,0,0,1,0,2,11,7,0,19
5.76955107862173,0,6,3,0,0,0,2,0,1,0,2,1,0,0,0,3,0,0,0,0,0,1,0,2,11,7,0,22
7.13076828026902,4,5,1,2,0,0,0,0,0,0,1,0,0,1,1,3,1,0,0,0,0,0,0,2,4,6,0,13
4.82390874094432,4,5,1,2,0,0,0,1,1,0,1,0,0,1,1,3,1,0,0,0,0,0,0,2,5,6,0,13
4.95860731484177,5,5,1,1,0,0,0,1,0,0,1,0,0,1,1,3,1,0,0,0,0,0,0,2,5,6,0,13
4.46852108295774,5,5,1,1,0,0,0,1,0,0,1,0,0,1,1,3,1,0,0,0,0,0,0,2,5,6,0,13
5.4089353929735,4,3,2,2,0,0,0,1,0,0,1,0,0,1,1,3,1,0,0,0,0,0,0,3,5,6,0,15
5.32790214206428,5,4,2,1,0,0,0,1,0,0,1,0,0,1,1,3,1,0,0,0,0,0,0,2,5,6,0,14
4.50863830616573,5,5,2,0,0,0,0,0,0,0,1,0,0,1,1,3,1,0,0,0,0,0,0,2,5,3,0,13
4.3767507096021,5,3,2,2,0,0,0,1,0,0,1,0,0,1,1,3,0,0,0,0,0,0,0,3,4,5,0,15
4.95860731484177,5,5,2,1,0,0,0,1,0,0,1,0,0,1,1,3,0,0,0,0,0,0,0,2,4,6,0,13
5.72124639904717,5,5,2,1,0,0,0,1,0,0,1,0,0,1,1,3,1,0,0,0,0,0,0,2,4,6,0,13
5.88605664769316,5,3,2,2,0,0,0,1,0,0,1,0,0,1,1,3,1,0,0,0,0,0,0,3,4,5,0,15
5.18708664335714,5,4,2,1,0,0,0,1,0,0,1,0,0,1,1,3,1,0,0,0,0,0,0,2,5,6,0,14
4.88605664769316,5,3,2,2,0,0,0,0,0,0,1,0,0,1,1,3,1,0,0,0,0,0,0,3,4,5,0,15
6.14266750356873,5,4,0,2,0,0,0,0,0,0,1,0,0,1,1,3,1,0,0,0,0,1,0,2,6,7,0,14
5.03151705144607,5,5,0,2,0,0,0,1,0,0,1,0,0,1,1,3,1,0,0,0,0,0,0,2,5,10,0,13
5.10237290870956,5,5,0,2,0,0,0,1,0,0,1,0,0,1,1,3,0,0,0,0,0,0,0,2,5,10,0,13
6.4089353929735,4,5,0,3,0,0,0,0,0,0,1,0,0,1,1,3,1,0,0,0,0,0,0,2,4,10,0,13
4.49485002168009,5,5,1,2,0,1,0,0,0,0,1,0,0,1,1,3,1,0,0,0,0,0,0,2,4,10,0,12
4.52287874528034,6,5,0,2,0,0,0,0,0,1,1,0,0,1,1,3,1,0,0,0,0,0,0,2,7,12,0,14
4.69897000433602,5,5,0,2,0,0,0,0,1,0,1,0,0,1,1,3,1,0,0,0,0,0,0,2,6,10,0,13
5.30102999566398,5,5,0,2,0,0,0,0,0,0,1,0,0,1,1,3,0,0,0,0,0,0,0,2,5,10,0,13
5.43179827593301,5,5,0,2,0,0,0,0,0,0,1,0,0,1,1,3,1,0,0,0,0,0,0,2,5,10,0,13
5.79588001734407,5,5,0,2,0,0,0,0,0,0,1,0,0,1,1,3,1,0,0,0,0,1,3,2,5,9,0,14
9.38721614328026,2,0,0,0,3,1,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,4,0,3,18,12,0,20
9.39794000867204,2,0,0,0,3,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,4,0,3,17,9,0,21
9.52287874528034,2,0,0,0,3,1,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,4,0,3,16,9,0,20
9.69897000433602,2,0,0,0,3,1,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,6,0,3,16,8,0,18
9.22914798835786,2,0,0,0,3,1,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,5,0,3,16,8,0,19
9.42021640338319,2,0,0,0,3,1,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,6,0,3,16,8,0,19
5.30102999566398,3,4,0,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,2,5,5,0,15
5.45593195564972,3,5,0,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,2,5,5,0,15
5.52287874528034,3,5,0,0,0,0,1,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,2,5,5,0,15
4.61798295742513,2,5,0,0,0,0,1,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,2,6,5,0,15
6.50863830616573,2,5,0,0,0,0,1,0,0,0,1,1,1,1,0,2,0,0,0,0,0,0,0,2,6,5,0,15
9.70996538863748,2,0,0,0,3,0,1,0,0,0,1,1,0,1,0,2,1,2,0,0,0,1,0,2,8,6,0,21
